CustomerID,Region,TownSize,Gender,Age,EducationYears,MaritalStatus,JobCategory,EmploymentLength,Retired,HouseholdSize
5214-EMOQLI-MIU,5,3,Male,64,10,Unmarried,Professional,18,No,1
9255-ICUGTA-OH6,2,3,Male,35,12,Unmarried,Sales,1,No,1
8092-HQOERF-AHP,3,3,Female,22,17,Unmarried,Professional,0,No,3
4605-FVFZLW-MP8,5,5,Male,21,11,Unmarried,Professional,2,No,1
4798-XIHEUW-NY0,4,1,Male,24,18,Married,Sales,0,No,4
3324-QPKGNA-59G,1,1,Male,34,13,Unmarried,Professional,7,No,4
0267-TXVXFC-QBE,3,1,Male,61,19,Unmarried,Sales,3,No,1
9285-NQRIGC-6I9,1,2,Female,62,15,Unmarried,Crafts,15,No,1
6513-UJNIWN-O11,5,5,Male,68,14,Married,Professional,10,No,4
2413-MRKILA-6I1,2,1,Male,78,16,Married,Sales,6,Yes,2
8852-WPIPHR-QDD,5,5,Female,39,13,Married,Professional,4,No,3
8319-XZASXD-7S2,4,2,Male,40,14,Married,Sales,1,No,4
1862-HPKAOZ-82F,4,1,Female,51,14,Married,Sales,4,No,4
0257-JWKZZF-G0Y,5,5,Female,63,10,Married,Crafts,40,Yes,2
6284-TQRXAR-KJP,4,3,Male,78,7,Unmarried,Sales,12,Yes,1
4927-ETLYDE-I4V,1,1,Male,53,17,Married,Agriculture,15,No,4
7709-XCRQNL-QFL,5,5,Female,52,18,Unmarried,Sales,11,No,1
9327-NQZHKL-ZQC,2,4,Male,52,10,Married,Service,18,No,5
2987-WVITXQ-8ZF,3,3,Female,42,14,Married,Service,13,No,2
5921-EFSYCL-UKM,2,1,Male,48,11,Unmarried,Professional,13,No,1
7268-PIGTZV-ZZY,1,2,Female,69,12,Married,Service,27,Yes,2
0733-OEAGXJ-D51,5,5,Female,51,9,Unmarried,Agriculture,22,No,1
0349-TNFGFC-ZAA,2,1,Male,53,14,Married,Sales,1,No,5
1089-KBCLRM-XU9,1,4,Female,56,20,Married,Professional,6,No,4
5121-NOTELI-Y7Y,1,5,Female,37,14,Unmarried,Professional,9,No,1
4871-LTQCLI-RTA,5,5,Male,18,13,Unmarried,Sales,0,No,1
0003-RLTRGE-IW2,1,1,Male,52,11,Unmarried,Professional,14,No,1
0769-SEYBEV-38O,2,2,Male,21,12,Married,Professional,1,No,4
2595-GKBUAC-XWF,1,2,Female,64,8,Unmarried,Labor,29,No,1
3300-SCKHBH-UBF,2,4,Male,23,12,Unmarried,Labor,3,No,1
0982-KNZQRH-84Z,3,1,Male,40,15,Married,Professional,2,No,4
3914-QCIBKN-54B,5,4,Male,72,10,Married,Service,32,No,2
6730-HNVDWC-0WE,3,1,Male,51,8,Unmarried,Service,15,No,1
8712-BMUXQO-1OV,3,4,Female,74,7,Unmarried,Sales,11,Yes,1
8786-EBXLMS-GTI,5,4,Female,73,20,Unmarried,Professional,18,No,1
3491-OKPJLS-IP6,3,5,Female,26,14,Married,Service,3,No,3
1581-ZCJWIG-F7G,3,2,Female,38,12,Married,Service,10,No,4
0538-YBYBTV-M73,3,2,Female,25,20,Married,Sales,0,No,6
2790-WKBKUI-SYH,5,5,Female,26,12,Married,Service,4,No,3
2197-RKAIUP-8RK,5,5,Male,22,16,Unmarried,Labor,0,No,1
1791-IFXSVM-OM7,5,2,Female,70,13,Unmarried,Sales,10,Yes,1
0107-IFJBTR-1JZ,3,1,Male,44,17,Unmarried,Crafts,19,No,1
8742-LWTONK-ER7,5,3,Male,57,9,Married,Sales,11,No,4
7285-QIPKCQ-GAJ,3,3,Male,29,20,Married,Labor,2,No,6
3948-QYMTYJ-AWC,2,5,Male,29,16,Unmarried,Service,3,No,1
5755-CQBOTL-4WI,1,2,Female,45,12,Unmarried,Sales,10,No,1
7904-IFWZKG-GXM,4,4,Male,51,21,Married,Sales,3,No,5
6210-DHPOYZ-UQ7,4,3,Female,64,15,Unmarried,Sales,7,No,1
4936-ZXVMAD-2BM,5,5,Male,28,18,Unmarried,Sales,2,No,1
6143-ZQRFPU-VAW,4,1,Female,77,12,Unmarried,Professional,17,Yes,1
0133-TBTJGH-37J,3,3,Male,66,14,Married,Sales,6,Yes,2
6250-LFTFQQ-LVV,3,5,Female,23,15,Married,Sales,0,No,6
6013-AOTWOI-QEC,1,1,Male,44,16,Married,Labor,17,No,2
8863-IGECRD-VXX,3,1,Male,75,11,Unmarried,Sales,13,Yes,1
5313-ZRVTIG-3GU,3,3,Female,56,12,Unmarried,Professional,14,No,1
8807-PQIEDY-00D,2,1,Male,35,15,Married,Service,9,No,3
0397-SGLLTF-HUD,1,1,Female,24,19,Married,Professional,0,No,3
8700-OICYFA-DCR,3,1,Female,35,18,Unmarried,Sales,0,No,1
2183-SBNRFZ-9JC,3,5,Female,59,19,Unmarried,Sales,8,No,1
3695-IXERGB-NC2,4,2,Male,33,15,Unmarried,Sales,2,No,1
6078-VFGDQF-Y3K,2,4,Male,56,15,Married,Sales,2,No,5
4098-XZBUNU-BVM,2,1,Female,56,20,Unmarried,Professional,6,No,1
9244-NELAGU-B8N,3,5,Female,39,16,Unmarried,Agriculture,9,No,1
1527-FTFBNO-JT3,2,4,Female,41,10,Married,Professional,4,No,2
0348-CKKPNL-H6A,3,2,Male,21,16,Unmarried,Labor,0,No,4
2391-TGZPUJ-VFZ,2,1,Female,51,17,Unmarried,Service,13,No,1
8691-NEWRIL-2QR,4,3,Male,37,16,Married,Professional,6,No,3
0149-BQASNG-OUW,5,4,Male,29,10,Unmarried,Professional,3,No,1
4695-GKGJEO-J80,3,1,Female,78,8,Unmarried,Sales,10,Yes,1
0856-OUKUNA-PD5,3,3,Female,41,22,Unmarried,Sales,2,No,1
4896-VFIEDV-RLO,4,5,Male,46,16,Married,Professional,8,No,4
8875-SRRYKT-J4F,3,1,Female,43,20,Married,Professional,5,No,2
3900-SSWIXG-RI2,1,3,Female,71,10,Unmarried,Sales,4,Yes,1
3432-TSCYSJ-VAA,5,4,Female,19,14,Married,Labor,0,No,4
6652-PBVZCG-KQ4,1,1,Male,79,11,Married,Sales,6,Yes,2
8677-REKIVF-1JD,3,1,Female,74,13,Unmarried,Service,23,No,1
7315-BIXCYX-3JD,5,5,Female,44,13,Unmarried,Sales,2,No,1
3465-PTIFZV-V37,2,3,Female,42,20,Married,Professional,5,No,2
4039-NPYLRF-XFJ,3,1,Female,35,17,Married,Service,5,No,5
6499-DNTMBW-LNS,4,4,Female,42,11,Unmarried,Labor,15,No,1
3992-XOPOFU-S3V,3,5,Male,48,11,Married,Service,15,No,3
9421-HDHCAJ-PTH,3,2,Female,55,12,Married,Labor,20,Yes,4
9791-YBDYWO-6TU,5,2,Male,60,16,Married,Professional,12,No,9
1802-OUQFWM-16Z,1,1,Male,52,20,Married,Sales,3,No,2
2452-FHGGNN-K41,1,1,Male,55,12,Married,Sales,9,No,2
6764-QTFVPH-1SZ,3,4,Male,35,14,Unmarried,Sales,5,No,1
7870-PJERKW-E1C,2,3,Male,64,18,Married,Labor,21,Yes,4
8619-BKBHQZ-3WP,1,1,Female,27,16,Unmarried,Agriculture,3,No,1
9265-PEYHMB-1PL,3,1,Female,79,13,Married,Professional,11,Yes,2
4503-DEXFNT-00L,3,1,Male,42,17,Married,Labor,11,No,4
8832-LFXOKA-PEY,4,1,Female,57,20,Unmarried,Sales,6,No,2
1286-EQMWVG-OBK,4,5,Female,27,20,Married,Professional,0,No,4
4928-BUGNTT-U3N,1,2,Female,26,10,Unmarried,Labor,6,No,1
3865-EGMXSS-0ZO,4,4,Female,76,7,Married,Labor,40,Yes,2
1170-CFEAPU-A8O,4,2,Male,27,17,Married,Professional,1,No,4
8351-DELQBQ-BZ6,2,2,Male,66,19,Married,Professional,10,No,2
7883-YMBVQI-EGT,2,3,Male,19,14,Married,Professional,0,No,4
0930-KPNSRL-BAQ,4,2,Male,36,9,Unmarried,Sales,6,No,1
1706-YLXGVA-TVK,3,4,Male,39,13,Married,Agriculture,15,No,2
6365-JCPDNI-TYU,1,2,Male,63,19,Married,Service,12,Yes,2
2102-SEQVSW-Y31,1,1,Male,30,11,Unmarried,Labor,7,No,3
5001-IFDTJX-GDY,5,5,Female,59,13,Married,Sales,5,No,2
7365-GKFKRZ-SUF,2,3,Male,45,15,Married,Sales,4,No,2
4128-WIGNKE-VQS,3,3,Female,20,15,Married,Sales,0,No,4
0892-XTOIXU-IHV,4,1,Male,33,10,Unmarried,Sales,0,No,2
6474-ZYMQZI-6PV,5,3,Female,73,15,Married,Professional,7,No,3
5543-QPYPZM-X87,1,1,Male,24,12,Unmarried,Sales,1,No,2
8318-XAZBYB-86A,5,3,Female,70,16,Married,Service,28,No,2
6363-ZSGCGS-QUP,3,1,Male,73,17,Unmarried,Professional,20,Yes,1
9465-ENBLDQ-84F,4,4,Male,29,19,Married,Service,2,No,2
6243-SQPFJQ-NNQ,4,3,Female,57,11,Unmarried,Crafts,30,No,1
2467-RMWFQL-CX6,2,4,Male,51,12,Unmarried,Professional,7,No,1
4385-UXNAVA-Q9E,1,1,Male,76,15,Married,Crafts,39,Yes,2
8638-OGVKLB-VOI,3,2,Female,53,13,Married,Sales,2,No,2
3774-VAPGMA-1B0,2,3,Female,78,10,Unmarried,Service,20,Yes,1
6494-CQGCHF-TXS,5,5,Female,48,21,Married,Service,9,No,2
2076-HUZSPZ-MGH,3,1,Male,65,14,Married,Sales,4,Yes,3
5287-OKMCZQ-3EA,3,3,Male,54,16,Unmarried,Labor,24,No,1
3329-WIPXLY-SZA,5,2,Male,41,13,Unmarried,Service,8,No,1
5992-STZUEJ-17R,2,4,Female,61,9,Unmarried,Professional,24,No,1
1845-HZTDMW-AVY,1,1,Male,21,16,Married,Sales,0,No,6
9038-CNAURT-ANA,1,1,Female,65,16,Unmarried,Professional,12,No,1
6792-WLCTTA-IX4,4,3,Female,31,9,Unmarried,Crafts,10,No,2
8109-MSHFRU-LDE,4,5,Female,18,12,Married,Professional,0,No,4
6786-AYERHK-FTJ,3,4,Male,53,16,Married,Labor,11,No,2
8161-UIIOWG-KN0,3,2,Male,79,11,Unmarried,Labor,34,Yes,1
4913-UWTCXB-PGD,2,1,Male,34,17,Unmarried,Service,5,No,1
9166-NBENKT-6SQ,4,4,Male,63,14,Married,Professional,19,No,2
1522-EVEYND-4I4,2,1,Female,51,14,Unmarried,Professional,10,No,1
2252-ADNBHP-C31,1,1,Female,32,15,Married,Sales,2,No,5
8415-IWHDZL-B2B,3,2,Male,36,11,Married,Agriculture,15,No,3
1837-LAGYXY-675,4,5,Male,60,10,Married,Labor,24,Yes,2
2295-HHFNIU-DIB,4,1,Male,45,14,Unmarried,Crafts,11,No,2
5235-QFNYVX-4PR,4,4,Male,47,17,Unmarried,Sales,4,No,1
3270-HPJOCR-6AQ,1,1,Female,72,19,Unmarried,Service,10,No,1
4424-DAOQOJ-KZ1,5,5,Male,48,17,Unmarried,Sales,1,No,1
3832-WTQMZS-ZC5,5,5,Female,35,19,Unmarried,Crafts,8,No,1
9717-ZTBUVW-CCK,5,5,Female,71,14,Unmarried,Labor,27,No,1
1104-PRTUTF-HXP,5,2,Male,34,14,Married,Labor,10,No,3
5337-EUXOCW-N3Y,2,2,Female,79,19,Unmarried,Professional,16,Yes,1
8831-QWKQHZ-LWS,4,2,Male,56,15,Unmarried,Sales,5,No,1
3988-YAMGXI-LZK,2,1,Female,65,14,Unmarried,Sales,13,No,1
7749-WOTQQB-KSG,4,1,Female,54,12,Unmarried,Sales,11,No,1
5501-FTYRRQ-ZIU,2,1,Female,31,19,Married,Sales,0,No,4
4884-FBEKGH-AST,4,3,Female,64,13,Unmarried,Professional,7,No,1
7928-HOQJOR-7LX,5,4,Male,37,9,Married,Professional,8,No,4
9515-UKHWAK-X7X,2,3,Female,48,13,Unmarried,Professional,10,No,3
7178-ZBMHST-CN9,3,1,Female,68,16,Unmarried,Sales,4,Yes,2
6842-NRIXNR-BTX,4,1,Male,20,13,Unmarried,Service,1,No,2
3643-QNNFUH-39D,2,3,Female,43,14,Unmarried,Professional,3,No,1
7090-MPBKYU-KZO,5,4,Male,45,16,Married,Professional,4,No,2
0719-NPCALZ-3NF,3,4,Male,26,8,Unmarried,Sales,2,No,1
6898-URXDIY-ETQ,4,5,Female,28,8,Married,Professional,5,No,3
0114-BLSPYE-A8B,3,5,Male,68,10,Unmarried,Service,33,Yes,2
7246-YXJWWH-EDJ,2,1,Male,19,14,Unmarried,Labor,0,No,1
1097-ABLFRP-35V,1,2,Male,63,12,Unmarried,Agriculture,31,Yes,1
6945-WYTDMW-S3A,2,2,Female,71,11,Unmarried,Sales,23,No,1
6618-VGSOMI-SMZ,2,1,Female,30,15,Unmarried,Professional,4,No,1
9991-FCIBKT-W29,3,1,Male,46,17,Unmarried,Sales,6,No,1
6675-RWNUWQ-VRZ,3,3,Male,33,12,Married,Labor,10,No,2
2719-FWSBVY-XOL,5,1,Female,59,14,Married,Sales,5,No,6
5846-EHCWED-RQK,2,5,Male,18,13,Unmarried,Sales,0,No,1
5189-AWRXKD-NBL,5,5,Female,23,12,Married,Professional,2,No,4
2485-RARGKM-6BJ,4,4,Male,66,15,Unmarried,Service,15,No,1
7957-KEZMAH-KUL,3,1,Male,56,16,Married,Service,10,No,5
3313-URDBEG-UVD,3,2,Female,31,14,Married,Sales,1,No,2
9286-AHCZXN-36Q,4,3,Female,50,18,Married,Crafts,19,No,3
8355-XJIMQE-DLS,4,4,Female,23,18,Married,Sales,0,No,5
1635-DWYMEA-EIF,2,4,Male,19,11,Married,Crafts,1,No,4
6560-WECAVX-ZP2,1,3,Male,55,11,Married,Professional,7,No,2
5071-IXPFUC-MDR,5,5,Male,21,16,Married,Professional,0,No,4
8700-OQMSUZ-JN6,5,5,Female,29,21,Married,Sales,0,No,6
6523-OLMZNN-4BW,5,1,Male,34,17,Married,Professional,6,No,5
0999-UTAYUV-NCP,5,3,Male,58,14,Unmarried,Service,15,Yes,1
9410-LGODRP-YK4,1,4,Female,41,11,Unmarried,Sales,4,No,3
2963-UGUAEW-YUS,4,4,Female,66,15,Unmarried,Agriculture,35,No,2
4348-WEQJQZ-8KW,2,2,Female,30,19,Unmarried,Professional,1,No,1
6945-WLKWCO-6BQ,4,2,Male,61,13,Married,Sales,5,No,3
6237-HYIFSZ-7BK,3,2,Male,18,13,Married,Crafts,0,No,5
2036-TFDMSS-V5G,1,5,Female,33,13,Unmarried,Professional,6,No,1
1866-WNGLXT-9B0,5,5,Male,64,18,Married,Sales,11,No,3
9262-FFTSMI-DAT,3,4,Male,27,13,Married,Service,4,No,4
9906-KAISVV-KMN,3,2,Male,56,13,Married,Labor,23,No,3
9159-LUYBZL-1FW,3,1,Male,32,18,Married,Sales,1,No,4
8847-XVXOIH-Q33,2,2,Male,29,14,Unmarried,Labor,5,No,2
6791-SPZGQO-4LE,3,4,Male,56,12,Unmarried,Labor,28,No,1
2438-YBWVHO-9XR,2,3,Female,76,18,Unmarried,Professional,14,Yes,1
3945-WRBFDT-K9V,5,5,Male,60,18,Married,Professional,15,No,3
9096-WDAHND-G6L,4,1,Male,67,12,Unmarried,Crafts,31,No,1
6280-AVXEUM-SFZ,4,2,Female,28,19,Unmarried,Professional,1,No,2
0754-HBLNOA-EAI,5,5,Male,21,16,Married,Professional,0,No,5
1695-ZFSNEG-CFR,5,4,Female,36,16,Married,Sales,3,No,2
2760-QPESBE-YG3,2,3,Female,28,16,Unmarried,Sales,1,No,4
2681-QIEYXC-L9E,1,1,Female,55,8,Unmarried,Service,28,No,1
4306-FUNUCR-5M6,1,1,Female,35,15,Unmarried,Agriculture,8,No,1
5097-QJZSXJ-HM1,5,5,Female,34,19,Unmarried,Sales,1,No,1
8718-DTQJOP-O35,5,3,Female,69,11,Married,Crafts,21,Yes,4
5738-ZQPYGB-D1G,5,4,Female,46,14,Married,Sales,4,No,5
9877-VOINYO-QZW,3,3,Male,29,19,Unmarried,Sales,0,No,1
8067-PDXXLW-P3B,2,1,Female,63,18,Married,Labor,25,Yes,2
5229-UOYNZP-DZY,5,5,Female,59,11,Unmarried,Service,14,No,2
7456-PTKLMX-BTI,1,1,Female,71,19,Unmarried,Sales,7,Yes,1
9305-WQKHRM-WT8,2,5,Female,39,21,Unmarried,Professional,3,No,2
3118-PMJNUS-Z7S,3,1,Female,32,16,Unmarried,Professional,1,No,4
7896-NZEYTJ-OFW,3,1,Female,33,11,Married,Professional,5,No,2
2413-GXKYMJ-2M3,4,1,Male,18,13,Married,Professional,0,No,6
1646-VLMHFN-DX9,1,1,Male,56,9,Unmarried,Labor,19,No,1
6759-HAAEZH-4VK,1,3,Male,28,14,Unmarried,Sales,2,No,1
6731-UKEQRV-6ZB,4,1,Female,44,11,Married,Labor,15,No,4
8141-XPAPXY-MOV,2,5,Female,22,16,Married,Sales,0,No,5
5892-PMOFCP-16B,4,2,Male,79,10,Married,Sales,18,Yes,2
6771-YPYGMC-EUQ,3,2,Male,70,12,Unmarried,Crafts,29,Yes,1
5182-PCTDHE-JDW,5,5,Male,24,18,Unmarried,Professional,0,No,2
6799-BFZWQR-6LX,1,2,Male,71,9,Unmarried,Professional,16,Yes,1
8686-ZDJWCL-YL1,5,4,Female,28,18,Unmarried,Professional,1,No,1
8386-GDXPAT-AF7,2,2,Male,55,11,Married,Professional,13,No,3
7038-QTIFHN-Z4B,2,1,Female,62,15,Married,Professional,30,No,3
8514-ZEYDWJ-VKF,4,3,Male,55,14,Unmarried,Sales,11,No,1
3061-ABWYMM-9I5,4,4,Female,34,15,Unmarried,Crafts,8,No,2
9276-YNCCVS-5J1,4,1,Female,74,9,Unmarried,Professional,17,Yes,1
8735-AQRTUQ-N5C,4,1,Female,40,21,Unmarried,Professional,3,No,1
0103-YALHYM-GL8,2,1,Male,60,12,Married,Agriculture,20,Yes,2
8682-RMYBPV-VJC,1,1,Male,49,17,Unmarried,Professional,6,No,1
3466-FEKGWX-30F,5,3,Female,78,14,Unmarried,Professional,20,Yes,1
6318-BGRJVF-P5F,4,2,Male,23,9,Married,Professional,2,No,3
5089-MYXLPX-52H,4,1,Female,58,16,Married,Sales,4,No,2
2104-JZXTPW-91J,3,4,Male,53,16,Married,Sales,3,No,3
0049-WQQPTR-R0I,4,5,Male,45,20,Married,Professional,8,No,2
4525-TMLNDT-OVF,5,5,Male,51,13,Married,Labor,21,No,5
9602-WWJMTE-F77,5,5,Female,21,14,Married,Sales,0,No,6
1071-IRJZAI-Z7U,3,5,Male,50,21,Married,Professional,7,No,2
0002-GTOKLU-YVY,5,4,Male,63,16,Married,Sales,3,No,2
7801-KYODKI-XH7,2,5,Male,26,16,Married,Labor,3,No,5
6411-IKEHAU-GXD,2,1,Male,31,14,Married,Sales,0,No,3
2400-KALVJO-GJZ,3,5,Male,59,13,Unmarried,Sales,4,No,1
4355-RERURJ-TYC,4,4,Female,28,20,Married,Sales,0,No,5
7288-ISEIRM-HQC,1,3,Male,32,13,Unmarried,Crafts,7,No,1
3854-GSJWFD-IEX,1,4,Male,49,11,Married,Sales,3,No,2
3230-SALZXW-RDT,3,5,Female,25,14,Unmarried,Professional,1,No,1
1993-WUQLPP-M43,5,5,Female,38,13,Married,Labor,13,No,4
8559-MMOGWQ-LDU,4,2,Female,48,17,Married,Professional,8,No,2
2848-RWNVEL-66C,1,1,Male,61,13,Married,Sales,5,No,2
5654-CEAWAX-1ZC,4,1,Male,44,10,Married,Professional,8,No,2
6384-IIWVWA-KQ4,1,1,Female,18,13,Unmarried,Crafts,0,No,3
5272-CGOGON-E5V,4,1,Male,37,12,Unmarried,Sales,1,No,2
0031-UJQGML-YHK,3,3,Male,50,13,Married,Sales,2,No,3
0003-UTGKPR-PRU,2,2,Male,73,14,Unmarried,Professional,11,No,1
0676-GBRQMZ-I1N,2,4,Female,60,10,Unmarried,Sales,17,No,1
9406-MWWUAM-QJ6,2,5,Female,38,14,Unmarried,Professional,11,No,1
8431-XMATPP-4OL,4,4,Male,24,17,Married,Crafts,1,No,4
5830-HTVGOL-8HE,3,2,Female,48,15,Unmarried,Agriculture,24,No,1
7725-HFREYZ-NN2,2,3,Female,20,15,Unmarried,Sales,0,No,1
4984-UXTAXZ-EJ4,2,1,Female,44,19,Unmarried,Sales,0,No,1
0921-OOZBRK-Q0M,5,2,Female,42,15,Married,Professional,8,No,2
2925-HNTCIR-MOM,1,2,Female,55,17,Unmarried,Crafts,17,No,1
7489-NVNDCG-XEZ,4,2,Female,40,14,Married,Professional,10,No,2
9865-XFWZHE-PQ7,1,4,Male,65,9,Married,Sales,4,No,2
9709-ZRWTBY-OAH,2,1,Male,50,16,Unmarried,Professional,9,No,2
2227-HXQHHE-5R0,5,5,Female,71,18,Married,Service,31,No,2
1194-DZIFQY-VCA,4,2,Female,58,16,Unmarried,Professional,15,No,1
1763-MTTACS-ST0,4,1,Male,50,11,Married,Labor,19,No,2
3732-TJHQAL-IZK,3,2,Male,75,13,Married,Professional,16,Yes,5
1920-HYYTIS-RR0,5,3,Male,56,14,Unmarried,Labor,19,No,1
2461-ATGTVH-180,4,4,Male,61,15,Unmarried,Professional,8,No,1
8450-EXSYSZ-18C,2,1,Female,19,14,Married,Professional,0,No,4
8198-IMYPAH-J2T,5,4,Female,37,16,Married,Professional,2,No,4
1939-PPQXAN-A9X,4,2,Female,40,13,Married,Sales,3,No,2
7118-LELZAW-UF5,2,4,Female,78,16,Unmarried,Professional,11,No,1
4249-CTACXB-5SC,5,3,Male,28,14,Married,Professional,3,No,7
0207-TJRISO-IYL,5,3,Male,54,15,Married,Sales,11,No,2
7150-QPLWBN-PAR,3,2,Male,64,14,Married,Sales,11,No,5
4745-QVGYGM-IZP,1,3,Male,73,16,Married,Sales,6,No,2
9837-XXBOHV-UQJ,1,1,Female,75,12,Unmarried,Sales,12,Yes,1
9392-WSAONF-3QM,4,1,Male,35,20,Unmarried,Service,6,No,1
8439-MLNLCT-L4Y,5,3,Female,66,15,Unmarried,Professional,17,No,1
2308-WNZPTH-TSZ,2,2,Male,38,16,Unmarried,Crafts,5,No,1
3842-AZGVSF-4XY,4,2,Male,37,17,Unmarried,Professional,3,No,1
5975-RHTXHI-REN,2,1,Female,22,17,Married,Professional,0,No,5
2440-ZXMHXC-WGP,2,4,Male,23,15,Unmarried,Sales,0,No,1
5845-VWOATR-A2K,2,1,Female,65,15,Unmarried,Professional,8,No,1
7517-LAKWWD-7IQ,2,2,Female,70,19,Married,Sales,10,Yes,2
1730-TFNOFH-PRS,3,5,Female,36,18,Unmarried,Sales,1,No,1
1279-AFXVPD-MW2,3,1,Male,62,14,Married,Professional,13,No,3
3013-JOQQGI-XSK,1,1,Male,61,11,Unmarried,Agriculture,30,Yes,1
9025-NNFRMB-4QV,5,2,Female,61,15,Married,Labor,29,Yes,2
2493-RAIOHQ-DZZ,1,2,Male,63,13,Married,Crafts,36,No,2
7440-XHITVM-BUH,1,1,Male,45,12,Married,Service,10,No,2
5636-ABJDFZ-T9S,1,1,Female,53,9,Unmarried,Professional,7,No,1
6230-KFNEMJ-5BT,2,2,Male,19,13,Unmarried,Professional,0,No,3
8061-KJKIBX-1TI,2,1,Female,78,16,Unmarried,Agriculture,27,Yes,1
6984-SKSZLL-0VG,2,2,Female,68,14,Married,Crafts,34,No,2
9036-JCWMQM-POI,3,2,Male,64,10,Married,Sales,2,No,2
0107-RHRNEN-1SR,3,2,Male,68,17,Unmarried,Sales,1,No,1
4420-DHLGRJ-CG9,2,1,Female,59,10,Unmarried,Labor,23,No,1
6816-RFGSTX-G9K,1,1,Male,44,16,Married,Sales,2,No,3
8085-CCFBNB-75N,5,5,Male,26,15,Unmarried,Labor,2,No,1
1755-QGDBEN-2OX,3,3,Female,73,11,Unmarried,Service,37,No,1
8324-ELSJRI-FZP,2,3,Female,39,15,Unmarried,Sales,2,No,4
3535-CSMMQL-15Y,5,3,Male,28,19,Married,Sales,0,No,4
6138-XXDNLX-Q1U,4,2,Female,35,13,Married,Crafts,6,No,4
1683-HSIMDN-3GC,1,1,Female,37,14,Unmarried,Professional,2,No,1
7934-ZBLADZ-OQR,5,5,Male,41,15,Married,Crafts,15,No,5
6704-WXZEXU-VPY,3,3,Male,39,19,Married,Labor,11,No,3
4734-KWKRHE-ZM0,5,2,Female,57,9,Married,Crafts,25,No,2
1280-MUTTGL-G5A,3,5,Male,77,18,Married,Service,21,Yes,2
7867-PBJCJK-0PN,1,1,Female,68,10,Unmarried,Labor,31,Yes,1
7678-SNASTP-1LD,2,2,Male,54,13,Unmarried,Sales,5,No,1
0622-CLNWAL-WV8,5,2,Male,41,19,Unmarried,Crafts,6,No,1
0728-LDVBOE-9Z2,2,3,Male,57,11,Unmarried,Labor,22,Yes,1
1834-KUMRGH-5EV,3,2,Male,39,20,Unmarried,Crafts,8,No,2
4847-VKPXFM-M5N,5,2,Male,25,12,Unmarried,Professional,3,No,1
0632-IFQCSU-JPR,4,2,Female,53,13,Unmarried,Sales,4,No,1
4060-BYFVHS-PQ9,3,2,Female,62,14,Unmarried,Professional,13,No,2
7647-LDWLYP-AKG,5,3,Female,35,10,Unmarried,Crafts,9,No,1
1559-EGEHZG-18M,1,3,Female,26,12,Married,Service,4,No,4
2011-ADNHGF-QI5,3,5,Female,60,19,Unmarried,Professional,13,No,1
5909-FZVEKT-T79,5,4,Male,68,12,Married,Labor,26,No,2
2008-JHNFFV-L7M,3,4,Female,23,13,Married,Sales,1,No,4
6746-BBGJAG-EV5,2,2,Female,53,8,Unmarried,Labor,23,No,2
4738-ZVLUNW-IV8,5,4,Female,44,9,Married,Sales,2,No,5
7463-ZDKBCV-UC8,1,2,Female,63,15,Married,Professional,17,No,5
7176-OXDQYN-SHQ,3,2,Male,68,17,Married,Professional,13,Yes,2
2106-DWCTQG-Q2B,2,3,Male,32,14,Unmarried,Sales,3,No,1
0318-JLIHPT-JFQ,2,1,Female,22,17,Unmarried,Service,0,No,1
3131-SIHGNI-5OP,1,1,Male,44,14,Unmarried,Agriculture,17,No,4
2970-BNPXSY-HNF,1,3,Male,67,8,Unmarried,Service,14,Yes,1
3199-ZRRZLB-D7W,4,2,Female,42,18,Married,Professional,3,No,7
8619-SWTYFF-86M,1,1,Male,76,12,Married,Crafts,29,Yes,2
8797-MPBXJK-MID,2,1,Female,29,11,Married,Professional,6,No,4
7341-DQCJNA-50P,1,1,Male,58,17,Married,Professional,14,No,2
7857-TIOMCH-S6E,3,2,Male,29,18,Unmarried,Professional,1,No,1
9664-VTHIZT-N1D,4,4,Male,37,21,Married,Professional,3,No,3
3379-HLYXDK-LN7,5,1,Male,52,16,Unmarried,Service,13,No,1
2263-XPASJM-9VI,1,1,Female,30,19,Unmarried,Professional,2,No,1
6940-MABAQO-LG9,5,5,Female,26,15,Married,Professional,2,No,3
6751-AMYLWD-LCJ,2,1,Female,65,16,Unmarried,Labor,17,Yes,1
4906-THEIFB-0OI,4,5,Female,77,13,Married,Sales,11,Yes,2
7108-MCQSBG-3ZO,2,3,Female,69,10,Married,Service,39,No,2
9984-QRMGJV-LBA,2,3,Male,71,13,Married,Labor,22,Yes,2
3801-VGHGEZ-SSN,4,5,Male,24,9,Married,Professional,1,No,9
9809-KSYXWI-8FP,4,3,Male,50,11,Unmarried,Sales,5,No,1
6231-NXTZXD-SOE,5,2,Female,60,15,Married,Sales,12,No,2
3765-BLZLFW-C51,2,1,Female,37,13,Married,Professional,5,No,2
7180-SGFDZT-VUS,5,1,Male,47,11,Unmarried,Professional,10,No,1
9586-EVNZHV-SNG,1,2,Male,42,14,Unmarried,Sales,7,No,3
4415-FCSSLR-6DQ,2,1,Male,33,15,Unmarried,Professional,5,No,1
2125-VLQTZS-5BO,1,2,Male,42,14,Unmarried,Labor,13,No,1
4225-DEELJH-A5T,4,3,Female,62,8,Unmarried,Professional,18,No,1
